date,admin_level,admin_name,water_km2
2025-01-08,ADM2,Funakaye,38.0691
2025-01-08,ADM2,Fune,24.5871
2025-01-08,ADM2,Funtua,0.0
2025-01-08,ADM2,Gabasawa,0.0
2025-01-08,ADM2,Gada,0.0
2025-01-08,ADM2,Gagarawa,0.3024
2025-01-08,ADM2,Gamawa,29.1564
2025-01-08,ADM2,Ganjuwa,17.1765
2025-01-08,ADM2,Ganye,1.3941
2025-01-08,ADM2,Garki,0.1053
2025-01-08,ADM2,Garko,0.0
2025-01-08,ADM2,Garun Malam,0.0
2025-01-08,ADM2,Gashaka,11.1339
2025-01-08,ADM2,Gassol,174.71249999999998
2025-01-08,ADM2,Gaya,0.0
2025-01-08,ADM2,Gbako,0.0
2025-01-08,ADM2,Gboko,0.0
2025-01-08,ADM2,Gbonyin,0.0
2025-01-08,ADM2,Geidam,0.0
2025-01-08,ADM2,Gezawa,0.0
2025-01-08,ADM2,Giade,0.0423
2025-01-08,ADM2,Girei,0.0
2025-01-08,ADM2,Giwa,0.0
2025-01-08,ADM2,Gokana,0.0
2025-01-08,ADM2,Gombe,0.0
2025-01-08,ADM2,Gombi,0.0
2025-01-08,ADM2,Goronyo,0.0
2025-01-08,ADM2,Gubio,0.0
2025-01-08,ADM2,Gudu,0.0
2025-01-08,ADM2,Gujba,0.0747
2025-01-08,ADM2,Gulani,57.9429
2025-01-08,ADM2,Guma,0.0
2025-01-08,ADM2,Gumel,0.3573
2025-01-08,ADM2,Gummi,0.0
2025-01-08,ADM2,Gurara,0.0
2025-01-08,ADM2,Guri,122.1894
2025-01-08,ADM2,Gusau,0.0
2025-01-08,ADM2,Guyuk,12.7908
2025-01-08,ADM2,Guzamala,0.0
2025-01-08,ADM2,Gwadabawa,0.0
2025-01-08,ADM2,Gwagwalada,0.0
2025-01-08,ADM2,Gwale,0.0
2025-01-08,ADM2,Gwandu,0.0
2025-01-08,ADM2,Gwaram,13.6233
2025-01-08,ADM2,Gwarzo,0.0
2025-01-08,ADM2,Gwer East,0.0
2025-01-08,ADM2,Gwer West,0.0
2025-01-08,ADM2,Gwiwa,0.0
2025-01-08,ADM2,Gwoza,0.0
2025-01-08,ADM2,Hadejia,1.5669
2025-01-08,ADM2,Hawul,0.0
2025-01-08,ADM2,Hong,0.0
2025-01-08,ADM2,Ibadan North,0.0
2025-01-08,ADM2,Ibadan North East,0.0
2025-01-08,ADM2,Ibadan North West,0.0
2025-01-08,ADM2,Ibadan South East,0.0
2025-01-08,ADM2,Ibadan South West,0.0
2025-01-08,ADM2,Ibaji,0.0
2025-01-08,ADM2,Ibarapa Central,0.0
2025-01-08,ADM2,Ibarapa East,0.0
2025-01-08,ADM2,Ibarapa North,0.0
2025-01-08,ADM2,Ibeju Lekki,0.0
2025-01-08,ADM2,Ibeno,0.0
2025-01-08,ADM2,Ibesikpo Asutan,0.0
2025-01-08,ADM2,Ibi,32.9391
2025-01-08,ADM2,Ibiono Ibom,0.0
2025-01-08,ADM2,Idah,0.0
2025-01-08,ADM2,Idanre,0.0
2025-01-08,ADM2,Ideato North,0.0
2025-01-08,ADM2,Ideato South,0.0
2025-01-08,ADM2,Idemili North,0.0
2025-01-08,ADM2,Idemili South,0.0
2025-01-08,ADM2,Ido,0.0
2025-01-08,ADM2,Ido-Osi,0.0
2025-01-08,ADM2,Ifako/Ijaye,0.0
2025-01-08,ADM2,Ife Central,0.0
2025-01-08,ADM2,Ife East,0.0
2025-01-08,ADM2,Ife North,0.0
2025-01-08,ADM2,Ife South,0.0
2025-01-08,ADM2,Ifedayo,0.0
2025-01-08,ADM2,Ifedore,0.0
2025-01-08,ADM2,Ifelodun,0.0
2025-01-08,ADM2,Ifo,0.0
2025-01-08,ADM2,Igabi,0.0
2025-01-08,ADM2,Igalamela-Odolu,0.0
2025-01-08,ADM2,Igbo-Etiti,0.0
2025-01-08,ADM2,Igbo-Eze North,0.0
2025-01-08,ADM2,Igbo-Eze-South,0.0
2025-01-08,ADM2,Iguegben,0.0
2025-01-08,ADM2,Ihiala,0.0
2025-01-08,ADM2,Ihitte/Uboma,0.0
2025-01-08,ADM2,Ijebu East,0.0
2025-01-08,ADM2,Ijebu North,0.0
2025-01-08,ADM2,Ijebu North East,0.0
2025-01-08,ADM2,Ijebu Ode,0.0
2025-01-08,ADM2,Ijero,0.0
2025-01-08,ADM2,Ijumu,0.0
2025-01-08,ADM2,Ika,0.0
2025-01-08,ADM2,Ika North East,0.0
2025-01-08,ADM2,Ika South,0.0
2025-01-08,ADM2,Ikara,0.0
2025-01-08,ADM2,Ikeduru,0.0
2025-01-08,ADM2,Ikeja,0.0
2025-01-08,ADM2,Ikenne,0.0
2025-01-08,ADM2,Ikere,0.0
2025-01-08,ADM2,Ikole,0.0
2025-01-08,ADM2,Ikom,0.0
2025-01-08,ADM2,Ikono,0.0
2025-01-08,ADM2,Ikorodu,0.0
2025-01-08,ADM2,Ikot Abasi,0.0
2025-01-08,ADM2,Ikot Ekpene,0.0
2025-01-08,ADM2,Ikpoba-Okha,0.0
2025-01-08,ADM2,Ikwerre,0.0
2025-01-08,ADM2,Ikwo,0.0
2025-01-08,ADM2,Ikwuano,0.0
2025-01-08,ADM2,Ila,0.0
2025-01-08,ADM2,Ilaje,0.0
2025-01-08,ADM2,Ile Oluji/Okeigbo,0.0
2025-01-08,ADM2,Ilejemeje,0.0
2025-01-08,ADM2,Ilesha East,0.0
2025-01-08,ADM2,Ilesha West,0.0
2025-01-08,ADM2,Illela,0.0
2025-01-08,ADM2,Ilorin East,0.0
2025-01-08,ADM2,Ilorin South,0.0
2025-01-08,ADM2,Ilorin West,0.0
2025-01-08,ADM2,Imeko Afon,0.0
2025-01-08,ADM2,Ingawa,0.0
2025-01-08,ADM2,Ini,0.0
2025-01-08,ADM2,Ipokia,0.0
2025-01-08,ADM2,Irele,0.0
2025-01-08,ADM2,Irepo,0.0
2025-01-08,ADM2,Irepodun,0.0
2025-01-08,ADM2,Irepodun/Ifelodun,0.0
2025-01-08,ADM2,Irewole,0.0
2025-01-08,ADM2,Isa,0.0
2025-01-08,ADM2,Ise/Orun,0.0
2025-01-08,ADM2,Iseyin,0.0
2025-01-08,ADM2,Ishielu,0.0
2025-01-08,ADM2,Isi-Uzo,0.0
2025-01-08,ADM2,Isiala Mbano,0.0
2025-01-08,ADM2,Isiala-Ngwa North,0.0
2025-01-08,ADM2,Isiala-Ngwa South,0.0
2025-01-08,ADM2,Isin,0.0
2025-01-08,ADM2,Isokan,0.0
2025-01-08,ADM2,Isoko North,0.0
2025-01-08,ADM2,Isoko South,0.0
2025-01-08,ADM2,Isu,0.0
2025-01-08,ADM2,Isuikwuato,0.0
2025-01-08,ADM2,Itas/Gadau,59.3964
2025-01-08,ADM2,Itesiwaju,0.0
2025-01-08,ADM2,Itu,0.0
2025-01-08,ADM2,Ivo,0.0
2025-01-08,ADM2,Iwajowa,0.0
2025-01-08,ADM2,Iwo,0.0
2025-01-08,ADM2,Izzi,0.0
2025-01-08,ADM2,Jaba,0.0
2025-01-08,ADM2,Jada,1.4976
2025-01-08,ADM2,Jahun,25.7751
2025-01-08,ADM2,Jakusko,182.1627
2025-01-08,ADM2,Jalingo,1.8783
2025-01-08,ADM2,Jama'Are,23.032799999999998
2025-01-08,ADM2,Jega,0.0
2025-01-08,ADM2,Jema'A,0.0
2025-01-08,ADM2,Jere,0.0
2025-01-08,ADM2,Jibia,0.0
2025-01-08,ADM2,Jos East,0.0
2025-01-08,ADM2,Jos North,0.0
2025-01-08,ADM2,Jos South,0.0
2025-01-08,ADM2,Kabba/Bunu,0.0
2025-01-08,ADM2,Kabo,0.0
2025-01-08,ADM2,Kachia,0.0
2025-01-08,ADM2,Kaduna North,0.0
2025-01-08,ADM2,Kaduna South,0.0
2025-01-08,ADM2,Kafin Hausa,54.7038
2025-01-08,ADM2,Kafur,0.0
2025-01-08,ADM2,Kaga,0.0
2025-01-08,ADM2,Kagarko,0.0
2025-01-08,ADM2,Kaiama,0.0
2025-01-08,ADM2,Kaita,0.0
2025-01-08,ADM2,Kajola,0.0
2025-01-08,ADM2,Kajuru,0.0
2025-01-08,ADM2,Kala Balge,0.0
2025-01-08,ADM2,Kalgo,0.0
2025-01-08,ADM2,Kaltungo,1.1601
2025-01-08,ADM2,Kanam,0.702
2025-01-08,ADM2,Kankara,0.0
2025-01-08,ADM2,Kanke,0.0
2025-01-08,ADM2,Kankia,0.0
2025-01-08,ADM2,Kano Municipal,0.0
2025-01-08,ADM2,Karasuwa,16.7175
2025-01-08,ADM2,Karaye,0.0
2025-01-08,ADM2,Karim Lamido,216.0198
2025-01-08,ADM2,Karu,0.0
2025-01-08,ADM2,Katagum,12.4848
2025-01-08,ADM2,Katcha,0.0
2025-01-08,ADM2,Katsina,0.0
2025-01-08,ADM2,Katsina-Ala,0.0
2025-01-08,ADM2,Kaugama,16.982999999999997
2025-01-08,ADM2,Kaura,0.0
2025-01-08,ADM2,Kaura Namoda,0.0
2025-01-08,ADM2,Kauru,0.0
2025-01-08,ADM2,Kazaure,0.0
2025-01-08,ADM2,Keana,0.0
2025-01-08,ADM2,Kebbe,0.0
2025-01-08,ADM2,Keffi,0.0
2025-01-08,ADM2,Khana,0.0
2025-01-08,ADM2,Kibiya,0.0
2025-01-08,ADM2,Kirfi,10.5669
2025-01-08,ADM2,Kiri Kasama,128.05020000000002
2025-01-08,ADM2,Kiru,0.0
2025-01-08,ADM2,Kiyawa,3.6270000000000002
2025-01-08,ADM2,Kogi,0.0
2025-01-08,ADM2,Koko-Besse,0.0
2025-01-08,ADM2,Kokona,0.0
2025-01-08,ADM2,Kolokuma/Opokuma,0.0
2025-01-08,ADM2,Konduga,0.0
2025-01-08,ADM2,Konshisha,0.0
2025-01-08,ADM2,Kontagora,0.0
2025-01-08,ADM2,Kosofe,0.0
2025-01-08,ADM2,Kubau,0.0
2025-01-08,ADM2,Kudan,0.0
2025-01-08,ADM2,Kuje,0.0
2025-01-08,ADM2,Kukawa,0.0
2025-01-08,ADM2,Kumbotso,0.0
2025-01-08,ADM2,Kunchi,0.0
2025-01-08,ADM2,Kura,0.0
2025-01-08,ADM2,Kurfi,0.0
2025-01-08,ADM2,Kurmi,7.4439
2025-01-08,ADM2,Kusada,0.0
2025-01-08,ADM2,Kwali,0.0
2025-01-08,ADM2,Kwami,77.5521
2025-01-08,ADM2,Kwande,0.0
2025-01-08,ADM2,Kware,0.0
2025-01-08,ADM2,Kwaya Kusar,0.189
2025-01-08,ADM2,Lafia,0.0
2025-01-08,ADM2,Lagelu,0.0
2025-01-08,ADM2,Lagos Island,0.0
2025-01-08,ADM2,Lagos Mainland,0.0
2025-01-08,ADM2,Lamurde,84.3012
2025-01-08,ADM2,Langtang North,0.29700000000000004
2025-01-08,ADM2,Langtang South,0.2466
2025-01-08,ADM2,Lapai,0.0
2025-01-08,ADM2,Lau,54.3942
2025-01-08,ADM2,Lavun,0.0
2025-01-08,ADM2,Lere,0.0
2025-01-08,ADM2,Logo,0.0
2025-01-08,ADM2,Lokoja,0.0
2025-01-08,ADM2,Machina,0.8721
2025-01-08,ADM2,Madagali,0.0
2025-01-08,ADM2,Madobi,0.0
2025-01-08,ADM2,Mafa,0.0
2025-01-08,ADM2,Magama,0.0
2025-01-08,ADM2,Magumeri,0.0
2025-01-08,ADM2,Mai'Adua,0.0
2025-01-08,ADM2,Maiduguri,0.0
2025-01-08,ADM2,Maigatari,2.1546
2025-01-08,ADM2,Maiha,0.0
2025-01-08,ADM2,Maiyama,0.0
2025-01-08,ADM2,Makarfi,0.0
2025-01-08,ADM2,Makoda,0.0
2025-01-08,ADM2,Makurdi,0.0
2025-01-08,ADM2,Malam Madori,23.872500000000002
2025-01-08,ADM2,Malumfashi,0.0
2025-01-08,ADM2,Mangu,0.0
2025-01-08,ADM2,Mani,0.0
2025-01-08,ADM2,Maradun,0.0
2025-01-08,ADM2,Mariga,0.0
2025-01-08,ADM2,Marte,0.0
2025-01-08,ADM2,Maru,0.0
2025-01-08,ADM2,Mashegu,0.0
2025-01-08,ADM2,Mashi,0.0
2025-01-08,ADM2,Matazu,0.0
2025-01-08,ADM2,Mayo-Belwa,5.0319
2025-01-08,ADM2,Mbatoli,0.0
2025-01-08,ADM2,Mbo,0.0
2025-01-08,ADM2,Michika,0.0
2025-01-08,ADM2,Miga,47.3085
2025-01-08,ADM2,Mikang,0.0
2025-01-08,ADM2,Minjibir,0.0
2025-01-08,ADM2,Misau,5.2218
2025-01-08,ADM2,Mkpat Enin,0.0
2025-01-08,ADM2,Moba,0.0
2025-01-08,ADM2,Mobbar,0.0
2025-01-08,ADM2,Mokwa,0.0
2025-01-08,ADM2,Monguno,0.0
2025-01-08,ADM2,Mopa-Muro,0.0
2025-01-08,ADM2,Moro,0.0
2025-01-08,ADM2,Mubi North,0.0
2025-01-08,ADM2,Mubi South,0.0
2025-01-08,ADM2,Municipal Area Council,0.0
2025-01-08,ADM2,Munya,0.0
2025-01-08,ADM2,Musawa,0.0
2025-01-08,ADM2,Mushin,0.0
2025-01-08,ADM2,Nafada,3.7449
2025-01-08,ADM2,Nangere,7.941599999999999
2025-01-08,ADM2,Nasarawa,0.0
2025-01-08,ADM2,Nasarawa Egon,0.0
2025-01-08,ADM2,Nassarawa,0.0
2025-01-08,ADM2,Ndokwa East,0.0
2025-01-08,ADM2,Ndokwa West,0.0
2025-01-08,ADM2,Nembe,0.0
2025-01-08,ADM2,Ngala,0.0
2025-01-08,ADM2,Nganzai,0.0
2025-01-08,ADM2,Ngaski,0.0
2025-01-08,ADM2,Ngor-Okpala,0.0
2025-01-08,ADM2,Nguru,29.5389
2025-01-08,ADM2,Ningi,2.6649000000000003
2025-01-08,ADM2,Njaba,0.0
2025-01-08,ADM2,Njikoka,0.0
2025-01-08,ADM2,Nkanu East,0.0
2025-01-08,ADM2,Nkanu West,0.0
2025-01-08,ADM2,Nkwerre,0.0
2025-01-08,ADM2,Nnewi North,0.0
2025-01-08,ADM2,Nnewi South,0.0
2025-01-08,ADM2,Nsit Atai,0.0
2025-01-08,ADM2,Nsit Ibom,0.0
2025-01-08,ADM2,Nsit Ubium,0.0
2025-01-08,ADM2,Nsukka,0.0
2025-01-08,ADM2,Numan,65.0925
2025-01-08,ADM2,Nwangele,0.0
2025-01-08,ADM2,Obafemi Owode,0.0
2025-01-08,ADM2,Obanliku,0.0
2025-01-08,ADM2,Obi,0.0
2025-01-08,ADM2,Obi Nwga,0.0
2025-01-08,ADM2,Obio/Akpor,0.0
2025-01-08,ADM2,Obokun,0.0
2025-01-08,ADM2,Obot Akara,0.0
2025-01-08,ADM2,Obowo,0.0
2025-01-08,ADM2,Obubra,0.0
2025-01-08,ADM2,Obudu,0.0
2025-01-08,ADM2,Odeda,0.0
2025-01-08,ADM2,Odigbo,0.0
2025-01-08,ADM2,Odo Otin,0.0
2025-01-08,ADM2,Odogbolu,0.0
2025-01-08,ADM2,Odukpani,0.0
2025-01-08,ADM2,Offa,0.0
2025-01-08,ADM2,Ofu,0.0
2025-01-08,ADM2,Ogba/Egbema/Ndoni,0.0
2025-01-08,ADM2,Ogbadibo,0.0
2025-01-08,ADM2,Ogbaru,0.0
2025-01-08,ADM2,Ogbia,0.0
2025-01-08,ADM2,Ogbomosho North,0.0
2025-01-08,ADM2,Ogbomosho South,0.0
2025-01-08,ADM2,Ogo Oluwa,0.0
2025-01-08,ADM2,Ogoja,0.0
2025-01-08,ADM2,Ogori/Magongo,0.0
2025-01-08,ADM2,Ogu Bolo,0.0
2025-01-08,ADM2,Ogun Waterside,0.0
2025-01-08,ADM2,Oguta,0.0
2025-01-08,ADM2,Ohafia,0.0
2025-01-08,ADM2,Ohaji/Egbema,0.0
2025-01-08,ADM2,Ohaozara,0.0
2025-01-08,ADM2,Ohaukwu,0.0
2025-01-08,ADM2,Ohimini,0.0
2025-01-08,ADM2,Oji-River,0.0
2025-01-08,ADM2,Ojo,0.0
2025-01-08,ADM2,Oju,0.0
2025-01-08,ADM2,Oke Ero,0.0
2025-01-08,ADM2,Okehi,0.0
2025-01-08,ADM2,Okene,0.0
2025-01-08,ADM2,Okigwe,0.0
2025-01-08,ADM2,Okitipupa,0.0
2025-01-08,ADM2,Okobo,0.0
2025-01-08,ADM2,Okpe,0.0
2025-01-08,ADM2,Okpokwu,0.0
2025-01-08,ADM2,Okrika,0.0
2025-01-08,ADM2,Ola Oluwa,0.0
2025-01-08,ADM2,Olamaboro,0.0
2025-01-08,ADM2,Olorunda,0.0
2025-01-08,ADM2,Olorunsogo,0.0
2025-01-08,ADM2,Oluyole,0.0
2025-01-08,ADM2,Omala,0.0
2025-01-08,ADM2,Omumma,0.0
2025-01-08,ADM2,Ona Ara,0.0
2025-01-08,ADM2,Ondo East,0.0
2025-01-08,ADM2,Ondo West,0.0
2025-01-08,ADM2,Onicha,0.0
2025-01-08,ADM2,Onitsha North,0.0
2025-01-08,ADM2,Onitsha South,0.0
2025-01-08,ADM2,Onna,0.0
2025-01-08,ADM2,Onuimo,0.0
2025-01-08,ADM2,Opobo/Nkoro,0.0
2025-01-08,ADM2,Oredo,0.0
2025-01-08,ADM2,Orelope,0.0
2025-01-08,ADM2,Orhionmwon,0.0
2025-01-08,ADM2,Ori Ire,0.0
2025-01-08,ADM2,Oriade,0.0
2025-01-08,ADM2,Orlu,0.0
2025-01-08,ADM2,Orolu,0.0
2025-01-08,ADM2,Oron,0.0
2025-01-08,ADM2,Orsu,0.0
2025-01-08,ADM2,Oru East,0.0
2025-01-08,ADM2,Oru West,0.0
2025-01-08,ADM2,Oruk Anam,0.0
2025-01-08,ADM2,Orumba North,0.0
2025-01-08,ADM2,Orumba South,0.0
2025-01-08,ADM2,Ose,0.0
2025-01-08,ADM2,Oshimili North,0.0
2025-01-08,ADM2,Oshimili South,0.0
2025-01-08,ADM2,Oshodi/Isolo,0.0
2025-01-08,ADM2,Osisioma Ngwa,0.0
2025-01-08,ADM2,Osogbo,0.0
2025-01-08,ADM2,Oturkpo,0.0
2025-01-08,ADM2,Ovia North-East,0.0
2025-01-08,ADM2,Ovia South-West,0.0
2025-01-08,ADM2,Owan East,0.0
2025-01-08,ADM2,Owan West,0.0
2025-01-08,ADM2,Owerri Municipal,0.0
2025-01-08,ADM2,Owerri North,0.0
2025-01-08,ADM2,Owerri West,0.0
2025-01-08,ADM2,Owo,0.0
2025-01-08,ADM2,Oye,0.0
2025-01-08,ADM2,Oyi,0.0
2025-01-08,ADM2,Oyigbo,0.0
2025-01-08,ADM2,Oyo East,0.0
2025-01-08,ADM2,Oyo West,0.0
2025-01-08,ADM2,Oyun,0.0
2025-01-08,ADM2,Paikoro,0.0
2025-01-08,ADM2,Pankshin,0.0
2025-01-08,ADM2,Patani,0.0
2025-01-08,ADM2,Pategi,0.0
2025-01-08,ADM2,Port-Harcourt,0.0
2025-01-08,ADM2,Potiskum,0.009899999999999999
2025-01-08,ADM2,Qua'An Pan,0.0
2025-01-08,ADM2,Rabah,0.0
2025-01-08,ADM2,Rafi,0.0
2025-01-08,ADM2,Rano,0.0
2025-01-08,ADM2,Remo North,0.0
2025-01-08,ADM2,Rijau,0.0
2025-01-08,ADM2,Rimi,0.0
2025-01-08,ADM2,Rimin Gado,0.0
2025-01-08,ADM2,Ringim,4.8996
2025-01-08,ADM2,Riyom,0.0
2025-01-08,ADM2,Rogo,0.0
2025-01-08,ADM2,Roni,0.0
2025-01-08,ADM2,Sabon Birni,0.0
2025-01-08,ADM2,Sabon Gari,0.0
2025-01-08,ADM2,Sabuwa,0.0
2025-01-08,ADM2,Safana,0.0
2025-01-08,ADM2,Sagbama,0.0
2025-01-08,ADM2,Sakaba,0.0
2025-01-08,ADM2,Saki East,0.0
2025-01-08,ADM2,Saki West,0.0
2025-01-08,ADM2,Sandamu,0.0
2025-01-08,ADM2,Sanga,0.0
2025-01-08,ADM2,Sapele,0.0
2025-01-08,ADM2,Sardauna,5.0165999999999995
2025-01-08,ADM2,Shagamu,0.0
2025-01-08,ADM2,Shagari,0.0
2025-01-08,ADM2,Shanga,0.0
2025-01-08,ADM2,Shani,9.086400000000001
2025-01-08,ADM2,Shanono,0.0
2025-01-08,ADM2,Shelleng,51.7059
2025-01-08,ADM2,Shendam,0.0
2025-01-08,ADM2,Shinkafi,0.0
2025-01-08,ADM2,Shira,25.622999999999998
2025-01-08,ADM2,Shiroro,0.0
2025-01-08,ADM2,Shomgom,0.1863
2025-01-08,ADM2,Shomolu,0.0
2025-01-08,ADM2,Silame,0.0
2025-01-08,ADM2,Soba,0.0
2025-01-08,ADM2,Sokoto North,0.0
2025-01-08,ADM2,Sokoto South,0.0
2025-01-08,ADM2,Song,0.0
2025-01-08,ADM2,Southern Ijaw,0.0
2025-01-08,ADM2,Sule Tankarkar,1.4238
2025-01-08,ADM2,Suleja,0.0
2025-01-08,ADM2,Sumaila,0.0
2025-01-08,ADM2,Suru,0.0
2025-01-08,ADM2,Surulere,0.0
2025-01-08,ADM2,Tafa,0.0
2025-01-08,ADM2,Tafawa-Balewa,5.617800000000001
2025-01-08,ADM2,Tai,0.0
2025-01-08,ADM2,Takai,0.0
2025-01-08,ADM2,Takum,0.2592
2025-01-08,ADM2,Talata Mafara,0.0
2025-01-08,ADM2,Tambuwal,0.0
2025-01-08,ADM2,Tangaza,0.0
2025-01-08,ADM2,Tarauni,0.0
2025-01-08,ADM2,Tarka,0.0
2025-01-08,ADM2,Tarmuwa,8.1711
2025-01-08,ADM2,Taura,9.702
2025-01-08,ADM2,Tofa,0.0
2025-01-08,ADM2,Toro,0.4311
2025-01-08,ADM2,Toto,0.0
2025-01-08,ADM2,Toungo,5.4981
2025-01-08,ADM2,Tsafe,0.0
2025-01-08,ADM2,Tsanyawa,0.0
2025-01-08,ADM2,Tudun Wada,0.0
2025-01-08,ADM2,Tureta,0.0
2025-01-08,ADM2,Udenu,0.0
2025-01-08,ADM2,Udi,0.0
2025-01-08,ADM2,Udu,0.0
2025-01-08,ADM2,Udung Uko,0.0
2025-01-08,ADM2,Ughelli North,0.0
2025-01-08,ADM2,Ughelli South,0.0
2025-01-08,ADM2,Ugwunagbo,0.0
2025-01-08,ADM2,Uhunmwonde,0.0
2025-01-08,ADM2,Ukanafun,0.0
2025-01-08,ADM2,Ukum,0.0
2025-01-08,ADM2,Ukwa East,0.0
2025-01-08,ADM2,Ukwa West,0.0
2025-01-08,ADM2,Ukwuani,0.0
2025-01-08,ADM2,Umu-Nneochi,0.0
2025-01-08,ADM2,Umuahia North,0.0
2025-01-08,ADM2,Umuahia South,0.0
2025-01-08,ADM2,Ungogo,0.0
2025-01-08,ADM2,Uruan,0.0
2025-01-08,ADM2,Urue Offong/Oruko,0.0
2025-01-08,ADM2,Ushongo,0.0
2025-01-08,ADM2,Ussa,0.0
2025-01-08,ADM2,Uvwie,0.0
2025-01-08,ADM2,Uyo,0.0
2025-01-08,ADM2,Uzo-Uwani,0.0
2025-01-08,ADM2,Vandeikya,0.0
2025-01-08,ADM2,Wamakko,0.0
2025-01-08,ADM2,Wamba,0.0
2025-01-08,ADM2,Warawa,0.0
2025-01-08,ADM2,Warji,9.8694
2025-01-08,ADM2,Warri North,0.0
2025-01-08,ADM2,Warri South,0.0
2025-01-08,ADM2,Warri South-West,0.0
2025-01-08,ADM2,Wasagu-Danko,0.0
2025-01-08,ADM2,Wase,2.5595999999999997
2025-01-08,ADM2,Wudil,0.0
2025-01-08,ADM2,Wukari,16.8687
2025-01-08,ADM2,Wurno,0.0
2025-01-08,ADM2,Wushishi,0.0
2025-01-08,ADM2,Yabo,0.0
2025-01-08,ADM2,Yagba East,0.0
2025-01-08,ADM2,Yagba West,0.0
2025-01-08,ADM2,Yakurr,0.0
2025-01-08,ADM2,Yala,0.0
2025-01-08,ADM2,Yamaltu/Deba,95.5269
2025-01-08,ADM2,Yankwashi,0.0
2025-01-08,ADM2,Yauri,0.0
2025-01-08,ADM2,Yenegoa,0.0
2025-01-08,ADM2,Yewa North,0.0
2025-01-08,ADM2,Yewa South,0.0
2025-01-08,ADM2,Yola North,0.0
2025-01-08,ADM2,Yola South,0.0486
2025-01-08,ADM2,Yorro,1.0314
2025-01-08,ADM2,Yunusari,0.0342
2025-01-08,ADM2,Yusufari,5.2866
2025-01-08,ADM2,Zaki,109.9017
2025-01-08,ADM2,Zango,0.0
2025-01-08,ADM2,Zangon Kataf,0.0
2025-01-08,ADM2,Zaria,0.0
2025-01-08,ADM2,Zing,0.4554
2025-01-08,ADM2,Zurmi,0.0
2025-01-08,ADM2,Zuru,0.0
2025-01-09,ADM2,Aba North,0.0
2025-01-09,ADM2,Aba South,0.0
2025-01-09,ADM2,Abadam,0.0
2025-01-09,ADM2,Abaji,0.0
2025-01-09,ADM2,Abak,0.0
2025-01-09,ADM2,Abakaliki,0.0
2025-01-09,ADM2,Abeokuta North,0.0
2025-01-09,ADM2,Abeokuta South,0.0
2025-01-09,ADM2,Abi,0.0
2025-01-09,ADM2,Aboh-Mbaise,0.0
2025-01-09,ADM2,Abua/Odual,0.0
2025-01-09,ADM2,Adavi,0.0
2025-01-09,ADM2,Ado,0.0
2025-01-09,ADM2,Ado Odo/Ota,0.0
2025-01-09,ADM2,Ado-Ekiti,0.0
2025-01-09,ADM2,Afijio,0.0
2025-01-09,ADM2,Afikpo North,0.0
2025-01-09,ADM2,Afikpo South,0.0
2025-01-09,ADM2,Agaie,0.0
2025-01-09,ADM2,Agatu,0.0
2025-01-09,ADM2,Agege,0.0
2025-01-09,ADM2,Aguata,0.0
2025-01-09,ADM2,Agwara,0.0
2025-01-09,ADM2,Ahiazu-Mbaise,0.0
2025-01-09,ADM2,Ahoada East,0.0
2025-01-09,ADM2,Ahoada West,0.0
2025-01-09,ADM2,Ajaokuta,0.0
2025-01-09,ADM2,Ajeromi/Ifelodun,0.0
2025-01-09,ADM2,Ajingi,0.0
2025-01-09,ADM2,Akamkpa,0.0
2025-01-09,ADM2,Akinyele,0.0
2025-01-09,ADM2,Akko,0.0
2025-01-09,ADM2,Akoko North East,0.0
2025-01-09,ADM2,Akoko North West,0.0
2025-01-09,ADM2,Akoko South East,0.0
2025-01-09,ADM2,Akoko South West,0.0
2025-01-09,ADM2,Akoko-Edo,0.0
2025-01-09,ADM2,Akpabuyo,0.0
2025-01-09,ADM2,Akuku Toru,0.0
2025-01-09,ADM2,Akure North,0.0
2025-01-09,ADM2,Akure South,0.0
2025-01-09,ADM2,Akwanga,0.0
2025-01-09,ADM2,Albasu,0.0
2025-01-09,ADM2,Aleiro,0.0
2025-01-09,ADM2,Alimosho,0.0
2025-01-09,ADM2,Alkaleri,0.0
2025-01-09,ADM2,Amuwo Odofin,0.0
2025-01-09,ADM2,Anambra East,0.0
2025-01-09,ADM2,Anambra West,0.0
2025-01-09,ADM2,Anaocha,0.0
2025-01-09,ADM2,Andoni,0.0
2025-01-09,ADM2,Aninri,0.0
2025-01-09,ADM2,Aniocha North,0.0
2025-01-09,ADM2,Aniocha South,0.0
2025-01-09,ADM2,Anka,0.0
2025-01-09,ADM2,Ankpa,0.0
2025-01-09,ADM2,Apa,0.0
2025-01-09,ADM2,Apapa,0.0
2025-01-09,ADM2,Ardo-Kola,0.0
2025-01-09,ADM2,Arewa Dandi,0.0
2025-01-09,ADM2,Argungu,0.0
2025-01-09,ADM2,Arochukwu,0.0
2025-01-09,ADM2,Asa,0.0
2025-01-09,ADM2,Asari-Toru,0.0
2025-01-09,ADM2,Askira Uba,0.0
2025-01-09,ADM2,Atakunmosa East,0.0
2025-01-09,ADM2,Atakunmosa West,0.0
2025-01-09,ADM2,Atiba,0.0
2025-01-09,ADM2,Atisbo,0.0
2025-01-09,ADM2,Augie,0.0
2025-01-09,ADM2,Auyo,0.0
2025-01-09,ADM2,Awe,0.0
