country_id,country_name,region_id,region_name,variable_id,variable_name,sensor_id,sensor_name,class_id,class_name,date,value
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080201,0.489
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080211,0.112
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080221,-0.59
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080301,-0.353
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080311,-0.078
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080321,0.128
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080401,0.289
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080411,0.272
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080421,0.241
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080501,0.268
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080511,0.347
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080521,0.444
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080601,0.511
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080611,0.555
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080621,0.58
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080701,0.561
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080711,0.566
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080721,0.569
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080801,0.574
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080811,0.578
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080821,0.562
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080901,0.536
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080911,0.526
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20080921,0.528
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081001,0.53
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081011,0.53
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081021,0.525
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081101,0.509
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081111,0.487
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081121,0.463
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081201,0.447
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081211,0.42
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20081221,0.366
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090101,0.264
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090111,0.499
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090121,0.163
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090201,-0.217
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090211,-0.448
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090221,0.18
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090301,0.365
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090311,0.549
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090321,0.667
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090401,0.842
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090411,1.017
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090421,1.105
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090501,1.118
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090511,1.045
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090521,0.914
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090601,0.783
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090611,0.666
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090621,0.57
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090701,0.462
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090711,0.417
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090721,0.394
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090801,0.381
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090811,0.377
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090821,0.38
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090901,0.378
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090911,0.371
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20090921,0.368
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091001,0.37
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091011,0.377
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091021,0.396
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091101,0.426
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091111,0.462
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091121,0.499
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091201,0.529
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091211,0.534
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20091221,0.568
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100101,0.596
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100111,0.733
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100121,0.918
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100201,0.893
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100211,0.71
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100221,0.69
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100301,0.945
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100311,0.644
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100321,0.275
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100401,-0.035
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100411,-0.154
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100421,-0.096
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100501,0.022
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100511,0.098
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100521,0.139
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100601,0.171
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100611,0.189
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100621,0.189
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100701,0.143
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100711,0.125
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100721,0.11
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100801,0.1
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100811,0.091
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100821,0.076
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100901,0.069
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100911,0.067
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20100921,0.065
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101001,0.064
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101011,0.068
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101021,0.087
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101101,0.126
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101111,0.184
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101121,0.247
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101201,0.303
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101211,0.36
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20101221,0.523
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110101,0.738
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110111,0.42
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110121,-0.017
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110201,-0.16
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110211,-0.21
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110221,0.18
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110301,1.005
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110311,1.23
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110321,1.21
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110401,0.999
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110411,0.665
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110421,0.38
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110501,0.265
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110511,0.193
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110521,0.175
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110601,0.187
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110611,0.209
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110621,0.239
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110701,0.242
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110711,0.277
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110721,0.308
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110801,0.32
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110811,0.333
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110821,0.358
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110901,0.396
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110911,0.404
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20110921,0.408
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111001,0.411
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111011,0.413
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111021,0.42
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111101,0.43
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111111,0.438
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111121,0.443
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111201,0.446
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111211,0.458
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20111221,0.477
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120101,0.511
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120111,0.26
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120121,0.742
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120201,0.88
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120211,1.121
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120221,-0.08
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120301,0.915
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120311,0.847
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120321,0.556
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120401,0.376
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120411,0.302
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120421,0.211
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120501,0.167
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120511,0.177
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120521,0.201
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120601,0.217
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120611,0.225
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120621,0.208
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120701,0.146
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120711,0.102
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120721,0.054
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120801,0.009
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120811,-0.025
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120821,-0.048
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120901,-0.075
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120911,-0.121
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20120921,-0.127
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121001,-0.127
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121011,-0.124
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121021,-0.113
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121101,-0.095
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121111,-0.074
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121121,-0.055
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121201,-0.038
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121211,-0.017
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20121221,0.019
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130101,-0.02
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130111,-0.02
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130121,-0.415
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130201,-1.142
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130211,-1.569
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130221,1.46
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130301,1.464
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130311,1.479
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130321,1.515
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130401,1.358
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130411,1.12
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130421,0.912
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130501,0.729
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130511,0.601
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130521,0.523
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130601,0.474
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130611,0.423
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130621,0.369
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130701,0.278
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130711,0.212
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130721,0.135
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130801,0.049
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130811,-0.041
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130821,-0.106
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130901,-0.165
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130911,-0.238
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20130921,-0.27
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131001,-0.292
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131011,-0.307
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131021,-0.326
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131101,-0.346
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131111,-0.367
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131121,-0.386
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131201,-0.4
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131211,-0.385
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20131221,-0.249
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140101,-0.004
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140111,0.336
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140121,0.593
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140201,0.748
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140211,0.499
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140221,1.46
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140301,1.131
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140311,0.662
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140321,0.263
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140401,0.185
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140411,0.198
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140421,0.281
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140501,0.309
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140511,0.286
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140521,0.258
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140601,0.244
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140611,0.231
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140621,0.22
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140701,0.173
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140711,0.157
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140721,0.136
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140801,0.115
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140811,0.096
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140821,0.075
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140901,0.051
155,Nigeria,1416,Niger,240,FPAR Cumulated - zscore,3,MODIS,1,Crop during growing cycle,20140911,0.02
