dataset_folder,year,filepath,tile,datetime_utc,band,size_bytes
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250101T173644Z_20250102T003730Z_S1A_30_v1.0_B04_DIAG.tif,32NQK,20250101T173644Z,B04,2461068
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250108T050555Z_20250108T134021Z_S1A_30_v1.0_B01_WTR.tif,32NQK,20250108T050555Z,B01,116401
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250108T050555Z_20250108T134021Z_S1A_30_v1.0_B02_BWTR.tif,32NQK,20250108T050555Z,B02,114904
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250108T050555Z_20250108T134021Z_S1A_30_v1.0_B03_CONF.tif,32NQK,20250108T050555Z,B03,355182
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250108T050555Z_20250108T134021Z_S1A_30_v1.0_B04_DIAG.tif,32NQK,20250108T050555Z,B04,1285970
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B01_WTR.tif,32NQK,20250108T172832Z,B01,132117
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B02_BWTR.tif,32NQK,20250108T172832Z,B02,125354
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B03_CONF.tif,32NQK,20250108T172832Z,B03,905574
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B04_DIAG.tif,32NQK,20250108T172832Z,B04,6223959
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250113T173716Z_20250114T003414Z_S1A_30_v1.0_B01_WTR.tif,32NQK,20250113T173716Z,B01,98184
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250113T173716Z_20250114T003414Z_S1A_30_v1.0_B02_BWTR.tif,32NQK,20250113T173716Z,B02,96151
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250113T173716Z_20250114T003414Z_S1A_30_v1.0_B03_CONF.tif,32NQK,20250113T173716Z,B03,472273
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQK_20250113T173716Z_20250114T003414Z_S1A_30_v1.0_B04_DIAG.tif,32NQK,20250113T173716Z,B04,2461997
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250101T173644Z_20250102T003730Z_S1A_30_v1.0_B01_WTR.tif,32NQL,20250101T173644Z,B01,87317
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250101T173644Z_20250102T003730Z_S1A_30_v1.0_B02_BWTR.tif,32NQL,20250101T173644Z,B02,87256
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250101T173644Z_20250102T003730Z_S1A_30_v1.0_B03_CONF.tif,32NQL,20250101T173644Z,B03,196654
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250101T173644Z_20250102T003730Z_S1A_30_v1.0_B04_DIAG.tif,32NQL,20250101T173644Z,B04,1365573
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250108T050555Z_20250108T134021Z_S1A_30_v1.0_B01_WTR.tif,32NQL,20250108T050555Z,B01,109977
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250108T050555Z_20250108T134021Z_S1A_30_v1.0_B02_BWTR.tif,32NQL,20250108T050555Z,B02,107254
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250108T050555Z_20250108T134021Z_S1A_30_v1.0_B03_CONF.tif,32NQL,20250108T050555Z,B03,479941
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250108T050555Z_20250108T134021Z_S1A_30_v1.0_B04_DIAG.tif,32NQL,20250108T050555Z,B04,2766284
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B01_WTR.tif,32NQL,20250108T172832Z,B01,107485
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B02_BWTR.tif,32NQL,20250108T172832Z,B02,101201
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B03_CONF.tif,32NQL,20250108T172832Z,B03,806710
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B04_DIAG.tif,32NQL,20250108T172832Z,B04,7597175
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250113T173716Z_20250114T003414Z_S1A_30_v1.0_B01_WTR.tif,32NQL,20250113T173716Z,B01,87266
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250113T173716Z_20250114T003414Z_S1A_30_v1.0_B02_BWTR.tif,32NQL,20250113T173716Z,B02,87245
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250113T173716Z_20250114T003414Z_S1A_30_v1.0_B03_CONF.tif,32NQL,20250113T173716Z,B03,176414
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQL_20250113T173716Z_20250114T003414Z_S1A_30_v1.0_B04_DIAG.tif,32NQL,20250113T173716Z,B04,1373105
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250101T173730Z_20250102T005119Z_S1A_30_v1.0_B01_WTR.tif,32NQM,20250101T173730Z,B01,87319
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250101T173730Z_20250102T005119Z_S1A_30_v1.0_B02_BWTR.tif,32NQM,20250101T173730Z,B02,87335
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250101T173730Z_20250102T005119Z_S1A_30_v1.0_B03_CONF.tif,32NQM,20250101T173730Z,B03,100852
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250101T173730Z_20250102T005119Z_S1A_30_v1.0_B04_DIAG.tif,32NQM,20250101T173730Z,B04,280220
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B01_WTR.tif,32NQM,20250103T045708Z,B01,89440
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B02_BWTR.tif,32NQM,20250103T045708Z,B02,89421
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B03_CONF.tif,32NQM,20250103T045708Z,B03,105051
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B04_DIAG.tif,32NQM,20250103T045708Z,B04,275301
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250108T050556Z_20250108T171458Z_S1A_30_v1.0_B01_WTR.tif,32NQM,20250108T050556Z,B01,95319
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250108T050556Z_20250108T171458Z_S1A_30_v1.0_B02_BWTR.tif,32NQM,20250108T050556Z,B02,94551
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250108T050556Z_20250108T171458Z_S1A_30_v1.0_B03_CONF.tif,32NQM,20250108T050556Z,B03,256347
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250108T050556Z_20250108T171458Z_S1A_30_v1.0_B04_DIAG.tif,32NQM,20250108T050556Z,B04,1079265
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B01_WTR.tif,32NQM,20250108T172937Z,B01,174659
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B02_BWTR.tif,32NQM,20250108T172937Z,B02,164374
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B03_CONF.tif,32NQM,20250108T172937Z,B03,950126
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B04_DIAG.tif,32NQM,20250108T172937Z,B04,7436709
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250113T173737Z_20250114T004018Z_S1A_30_v1.0_B01_WTR.tif,32NQM,20250113T173737Z,B01,87305
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250113T173737Z_20250114T004018Z_S1A_30_v1.0_B02_BWTR.tif,32NQM,20250113T173737Z,B02,87308
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250113T173737Z_20250114T004018Z_S1A_30_v1.0_B03_CONF.tif,32NQM,20250113T173737Z,B03,100472
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQM_20250113T173737Z_20250114T004018Z_S1A_30_v1.0_B04_DIAG.tif,32NQM,20250113T173737Z,B04,282157
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQN_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B01_WTR.tif,32NQN,20250103T045708Z,B01,137254
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQN_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B02_BWTR.tif,32NQN,20250103T045708Z,B02,137003
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQN_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B03_CONF.tif,32NQN,20250103T045708Z,B03,578302
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQN_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B04_DIAG.tif,32NQN,20250103T045708Z,B04,3458184
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQN_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B01_WTR.tif,32NQN,20250108T172937Z,B01,290632
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQN_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B02_BWTR.tif,32NQN,20250108T172937Z,B02,287326
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQN_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B03_CONF.tif,32NQN,20250108T172937Z,B03,1302729
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQN_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B04_DIAG.tif,32NQN,20250108T172937Z,B04,5963746
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQP_20250103T045712Z_20250103T114305Z_S1A_30_v1.0_B01_WTR.tif,32NQP,20250103T045712Z,B01,158858
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQP_20250103T045712Z_20250103T114305Z_S1A_30_v1.0_B02_BWTR.tif,32NQP,20250103T045712Z,B02,159032
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQP_20250103T045712Z_20250103T114305Z_S1A_30_v1.0_B03_CONF.tif,32NQP,20250103T045712Z,B03,416759
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQP_20250103T045712Z_20250103T114305Z_S1A_30_v1.0_B04_DIAG.tif,32NQP,20250103T045712Z,B04,1850876
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQP_20250108T172959Z_20250108T233802Z_S1A_30_v1.0_B01_WTR.tif,32NQP,20250108T172959Z,B01,265717
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQP_20250108T172959Z_20250108T233802Z_S1A_30_v1.0_B02_BWTR.tif,32NQP,20250108T172959Z,B02,263319
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQP_20250108T172959Z_20250108T233802Z_S1A_30_v1.0_B03_CONF.tif,32NQP,20250108T172959Z,B03,1203689
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NQP_20250108T172959Z_20250108T233802Z_S1A_30_v1.0_B04_DIAG.tif,32NQP,20250108T172959Z,B04,6056471
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRK_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B01_WTR.tif,32NRK,20250108T172832Z,B01,68395
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRK_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B02_BWTR.tif,32NRK,20250108T172832Z,B02,66902
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRK_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B03_CONF.tif,32NRK,20250108T172832Z,B03,736493
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRK_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B04_DIAG.tif,32NRK,20250108T172832Z,B04,7629834
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRL_20250103T172017Z_20250104T005045Z_S1A_30_v1.0_B01_WTR.tif,32NRL,20250103T172017Z,B01,86304
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRL_20250103T172017Z_20250104T005045Z_S1A_30_v1.0_B02_BWTR.tif,32NRL,20250103T172017Z,B02,86312
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRL_20250103T172017Z_20250104T005045Z_S1A_30_v1.0_B03_CONF.tif,32NRL,20250103T172017Z,B03,86302
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRL_20250103T172017Z_20250104T005045Z_S1A_30_v1.0_B04_DIAG.tif,32NRL,20250103T172017Z,B04,78575
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRL_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B01_WTR.tif,32NRL,20250108T172832Z,B01,71250
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRL_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B02_BWTR.tif,32NRL,20250108T172832Z,B02,68872
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRL_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B03_CONF.tif,32NRL,20250108T172832Z,B03,677377
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRL_20250108T172832Z_20250108T234116Z_S1A_30_v1.0_B04_DIAG.tif,32NRL,20250108T172832Z,B04,8033120
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B01_WTR.tif,32NRM,20250103T045708Z,B01,87001
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B02_BWTR.tif,32NRM,20250103T045708Z,B02,86908
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B03_CONF.tif,32NRM,20250103T045708Z,B03,179316
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B04_DIAG.tif,32NRM,20250103T045708Z,B04,1108442
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250103T172100Z_20250104T004841Z_S1A_30_v1.0_B01_WTR.tif,32NRM,20250103T172100Z,B01,85617
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250103T172100Z_20250104T004841Z_S1A_30_v1.0_B02_BWTR.tif,32NRM,20250103T172100Z,B02,85677
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250103T172100Z_20250104T004841Z_S1A_30_v1.0_B03_CONF.tif,32NRM,20250103T172100Z,B03,167876
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250103T172100Z_20250104T004841Z_S1A_30_v1.0_B04_DIAG.tif,32NRM,20250103T172100Z,B04,798839
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B01_WTR.tif,32NRM,20250108T172937Z,B01,55524
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B02_BWTR.tif,32NRM,20250108T172937Z,B02,54720
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B03_CONF.tif,32NRM,20250108T172937Z,B03,610314
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRM_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B04_DIAG.tif,32NRM,20250108T172937Z,B04,7645959
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B01_WTR.tif,32NRN,20250103T045708Z,B01,95586
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B02_BWTR.tif,32NRN,20250103T045708Z,B02,94889
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B03_CONF.tif,32NRN,20250103T045708Z,B03,860199
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250103T045708Z_20250103T152251Z_S1A_30_v1.0_B04_DIAG.tif,32NRN,20250103T045708Z,B04,7167929
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250103T172100Z_20250104T004841Z_S1A_30_v1.0_B01_WTR.tif,32NRN,20250103T172100Z,B01,88762
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250103T172100Z_20250104T004841Z_S1A_30_v1.0_B02_BWTR.tif,32NRN,20250103T172100Z,B02,88952
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250103T172100Z_20250104T004841Z_S1A_30_v1.0_B03_CONF.tif,32NRN,20250103T172100Z,B03,351636
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250103T172100Z_20250104T004841Z_S1A_30_v1.0_B04_DIAG.tif,32NRN,20250103T172100Z,B04,2170886
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B01_WTR.tif,32NRN,20250108T172937Z,B01,103483
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B02_BWTR.tif,32NRN,20250108T172937Z,B02,102664
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B03_CONF.tif,32NRN,20250108T172937Z,B03,742887
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRN_20250108T172937Z_20250109T002229Z_S1A_30_v1.0_B04_DIAG.tif,32NRN,20250108T172937Z,B04,6681864
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250103T045712Z_20250103T114305Z_S1A_30_v1.0_B01_WTR.tif,32NRP,20250103T045712Z,B01,182265
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250103T045712Z_20250103T114305Z_S1A_30_v1.0_B02_BWTR.tif,32NRP,20250103T045712Z,B02,181733
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250103T045712Z_20250103T114305Z_S1A_30_v1.0_B03_CONF.tif,32NRP,20250103T045712Z,B03,1093353
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250103T045712Z_20250103T114305Z_S1A_30_v1.0_B04_DIAG.tif,32NRP,20250103T045712Z,B04,6284809
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250103T172155Z_20250104T005254Z_S1A_30_v1.0_B01_WTR.tif,32NRP,20250103T172155Z,B01,146171
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250103T172155Z_20250104T005254Z_S1A_30_v1.0_B02_BWTR.tif,32NRP,20250103T172155Z,B02,146574
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250103T172155Z_20250104T005254Z_S1A_30_v1.0_B03_CONF.tif,32NRP,20250103T172155Z,B03,725872
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250103T172155Z_20250104T005254Z_S1A_30_v1.0_B04_DIAG.tif,32NRP,20250103T172155Z,B04,3430725
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250108T172959Z_20250108T233802Z_S1A_30_v1.0_B01_WTR.tif,32NRP,20250108T172959Z,B01,182445
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250108T172959Z_20250108T233802Z_S1A_30_v1.0_B02_BWTR.tif,32NRP,20250108T172959Z,B02,181998
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250108T172959Z_20250108T233802Z_S1A_30_v1.0_B03_CONF.tif,32NRP,20250108T172959Z,B03,838489
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32NRP_20250108T172959Z_20250108T233802Z_S1A_30_v1.0_B04_DIAG.tif,32NRP,20250108T172959Z,B04,4789996
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250101T173945Z_20250101T234420Z_S1A_30_v1.0_B01_WTR.tif,32PKA,20250101T173945Z,B01,72685
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250101T173945Z_20250101T234420Z_S1A_30_v1.0_B02_BWTR.tif,32PKA,20250101T173945Z,B02,72596
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250101T173945Z_20250101T234420Z_S1A_30_v1.0_B03_CONF.tif,32PKA,20250101T173945Z,B03,1088896
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250101T173945Z_20250101T234420Z_S1A_30_v1.0_B04_DIAG.tif,32PKA,20250101T173945Z,B04,3868491
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250106T174801Z_20250106T233510Z_S1A_30_v1.0_B01_WTR.tif,32PKA,20250106T174801Z,B01,75724
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250106T174801Z_20250106T233510Z_S1A_30_v1.0_B02_BWTR.tif,32PKA,20250106T174801Z,B02,75472
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250106T174801Z_20250106T233510Z_S1A_30_v1.0_B03_CONF.tif,32PKA,20250106T174801Z,B03,1561506
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250106T174801Z_20250106T233510Z_S1A_30_v1.0_B04_DIAG.tif,32PKA,20250106T174801Z,B04,6097487
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250113T173917Z_20250114T001407Z_S1A_30_v1.0_B01_WTR.tif,32PKA,20250113T173917Z,B01,72605
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250113T173917Z_20250114T001407Z_S1A_30_v1.0_B02_BWTR.tif,32PKA,20250113T173917Z,B02,72533
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250113T173917Z_20250114T001407Z_S1A_30_v1.0_B03_CONF.tif,32PKA,20250113T173917Z,B03,1094213
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKA_20250113T173917Z_20250114T001407Z_S1A_30_v1.0_B04_DIAG.tif,32PKA,20250113T173917Z,B04,4045839
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKQ_20250106T174617Z_20250107T003737Z_S1A_30_v1.0_B01_WTR.tif,32PKQ,20250106T174617Z,B01,163993
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKQ_20250106T174617Z_20250107T003737Z_S1A_30_v1.0_B02_BWTR.tif,32PKQ,20250106T174617Z,B02,155971
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKQ_20250106T174617Z_20250107T003737Z_S1A_30_v1.0_B03_CONF.tif,32PKQ,20250106T174617Z,B03,1472647
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKQ_20250106T174617Z_20250107T003737Z_S1A_30_v1.0_B04_DIAG.tif,32PKQ,20250106T174617Z,B04,7657703
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKR_20250106T174648Z_20250107T003720Z_S1A_30_v1.0_B01_WTR.tif,32PKR,20250106T174648Z,B01,113153
data_floods_ng,2025.0,data_floods_ng/2025/OPERA_L3_DSWx-S1_T32PKR_20250106T174648Z_20250107T003720Z_S1A_30_v1.0_B02_BWTR.tif,32PKR,20250106T174648Z,B02,110108
