;State;month;SPI_Cum1;SPI_Cum3;SPI_Cum6;year
931;Anambra;7;0.212499994551763;-1.20975002646446;-1.74600002169609;2025
932;Anambra;8;-2.23224997520447;-1.46950000524521;-2.68250000476837;2025
933;Anambra;9;-0.747250005602837;-1.47949999570847;-2.56874996423721;2025
934;Anambra;10;-1.63174998760223;-2.77150005102158;-2.67825001478195;2025
935;Anambra;11;-0.048999996855855;-1.6235000193119;-2.0757500231266;2025
936;Anambra;12;1.17575001716614;-1.05650000274181;-1.64474999904633;2025
937;Bauchi;1;NA;0.130666663249334;-0.0649999876817067;2025
938;Bauchi;2;0.440499991178513;0.52250000834465;-0.69233333816131;2025
939;Bauchi;3;-0.285999993483226;-0.367000006139278;-2.20500000317891;2025
940;Bauchi;4;-1.45566666126251;-1.73500001430511;-1.97033333778381;2025
941;Bauchi;5;0.681000014146169;-0.0356666669249535;-0.0403333328043421;2025
942;Bauchi;6;0.161333330596487;0.0653333316246669;0.0279999996225039;2025
943;Bauchi;7;-0.0736666669448217;0.185000004867713;-0.0759999997292956;2025
944;Bauchi;8;-2.24366668860118;-1.06833332777023;-0.973999977111816;2025
945;Bauchi;9;-0.277999997138977;-1.27066665887833;-0.973333338896433;2025
946;Bauchi;10;-0.517999991774559;-1.77433331807454;-0.974333306153615;2025
947;Bauchi;11;0.517333333690961;-0.493333324790001;-1.18899997075399;2025
948;Bauchi;12;NA;-0.525333342452844;-1.40533332029978;2025
949;Bayelsa;1;-0.386999994516373;-4.07499980926514;-3.73300004005432;2025
950;Bayelsa;2;0.172000005841255;-1.04700005054474;-2.97399997711182;2025
951;Bayelsa;3;-3.5220000743866;-2.4210000038147;-3.09500002861023;2025
952;Bayelsa;4;-0.307000011205673;-1.78900003433228;-3.01999998092651;2025
953;Bayelsa;5;-1.85399997234344;-2.58599996566772;-2.77099990844727;2025
954;Bayelsa;6;-0.158000007271767;-1.46200001239777;-2.39499998092651;2025
955;Bayelsa;7;-0.165999993681908;-1.04499995708466;-1.80299997329712;2025
956;Bayelsa;8;-1.83000004291534;-1.38499999046326;-2.95499992370605;2025
957;Bayelsa;9;-0.405000001192093;-1.54299998283386;-2.46700000762939;2025
958;Bayelsa;10;-0.254999995231628;-1.97399997711182;-2.16300010681152;2025
959;Bayelsa;11;-0.0540000014007092;-0.619000017642975;-1.51900005340576;2025
960;Bayelsa;12;0.96399998664856;-0.0379999987781048;-1.27499997615814;2025
961;Benue;1;0.426666667064031;-1.21433333555857;-2.26766665776571;2025
962;Benue;2;0.255333324273427;-0.449999988079071;-1.46766666571299;2025
963;Benue;3;-0.757999981443087;-1.13566666841507;-2.22366666793823;2025
964;Benue;4;0.0503333359956741;-0.708666662375132;-1.13533335924149;2025
965;Benue;5;-1.36033334334691;-1.22799998521805;-1.35599998633067;2025
966;Benue;6;-0.566999994218349;-1.21799999475479;-1.60599996646245;2025
967;Benue;7;-0.213999996582667;-1.21900003403425;-1.54700003564358;2025
968;Benue;8;-1.82299999396006;-1.4806666970253;-2.5686666170756;2025
969;Benue;9;-0.294666667779287;-1.49766667683919;-2.35133335987727;2025
970;Benue;10;-0.240666667620341;-1.70733340581258;-2.10900002717972;2025
971;Benue;11;-0.677000006039937;-0.621333344529072;-1.62700001398722;2025
972;Benue;12;1.13800001144409;-0.287000010410945;-1.4539999961853;2025
973;Borno;1;NA;0.032600000500679;1.78199997970036;2025
974;Borno;2;NA;0.0909999972209334;1.51871427893639;2025
975;Borno;3;0.0411666582028071;-0.0265714292015348;1.39142855576106;2025
976;Borno;4;-0.413428571607385;-0.574428571122033;-0.71771427989006;2025
977;Borno;5;-0.970142849854061;-1.2244285600526;-1.22385713883809;2025
978;Borno;6;1.34928572177887;0.778285712003708;0.764285730464118;2025
979;Borno;7;0.663857152136708;0.969714277556964;0.867857133703572;2025
980;Borno;8;1.41914286038705;1.61828569003514;1.37528570209231;2025
981;Borno;9;0.77014286177499;1.32242857558387;1.40299999713898;2025
982;Borno;10;0.591285706364683;1.39257141096251;1.42914284127099;2025
983;Borno;11;-0.409249991178513;0.777571426970618;1.54642856121063;2025
984;Borno;12;0.146749996580184;0.590857145759011;1.32085715021406;2025
985;Cross River;1;0.400999993085861;-2.07100003957748;-2.37399995326996;2025
986;Cross River;2;-0.265499994158745;-0.732500016689301;-1.71200001239777;2025
987;Cross River;3;-0.872999995946884;-1.17850002646446;-1.8474999666214;2025
988;Cross River;4;-0.251500003039837;-1.40149998664856;-2.19550001621246;2025
989;Cross River;5;-1.27150002121925;-1.53949999809265;-1.81299996376038;2025
990;Cross River;6;-0.561499983072281;-1.21350002288818;-1.84399992227554;2025
991;Cross River;7;0.130999993532896;-0.638999998569489;-1.06999996304512;2025
992;Cross River;8;-1.82349997758865;-1.15700000524521;-2.02649998664856;2025
993;Cross River;9;-0.197000002488494;-1.11150002479553;-1.74649995565414;2025
994;Cross River;10;-0.298000007867813;-1.66949999332428;-1.53049999475479;2025
995;Cross River;11;-0.296500002965331;-0.540500022470951;-1.22450000047684;2025
996;Cross River;12;1.2664999961853;-0.138999998569489;-0.955000013113022;2025
997;Delta;1;-0.311000004410744;-2.49849998950958;-3.8014999628067;2025
998;Delta;2;0.136500000953674;-0.960999995470047;-2.72650003433228;2025
999;Delta;3;-2.5265000462532;-2.02049994468689;-2.86700010299683;2025
1000;Delta;4;-0.179999999701977;-1.26800000667572;-2.40699994564056;2025
1001;Delta;5;-1.84549993276596;-2.23000001907349;-2.53949999809265;2025
1002;Delta;6;-0.900000005960464;-2.17349994182587;-3.0809999704361;2025
1003;Delta;7;0.187999993562698;-1.1710000038147;-1.78050005435944;2025
1004;Delta;8;-2.00700002908707;-1.23750001192093;-2.28749996423721;2025
1005;Delta;9;-0.638999998569489;-1.27899998426437;-2.23749995231628;2025
1006;Delta;10;-1.02200001478195;-2.44099998474121;-2.43050003051758;2025
1007;Delta;11;0.359500005841255;-1.13699999451637;-1.81100004911423;2025
1008;Delta;12;1.02449998259544;-0.409500010311604;-1.37549996376038;2025
1009;Ebonyi;1;0.192999996244907;-2.63975003361702;-2.97674995660782;2025
1010;Ebonyi;2;-0.416750006377697;-1.04899999499321;-2.21525001525879;2025
1011;Ebonyi;3;-1.3374999910593;-1.71500001847744;-2.41049998998642;2025
1012;Ebonyi;4;-0.337250005453825;-1.57950001955032;-2.46350002288818;2025
1013;Ebonyi;5;-1.46225000917912;-1.75400000810623;-2.04574996232986;2025
1014;Ebonyi;6;-0.724999994039536;-1.47474998235703;-2.16650000214577;2025
