Unique Household ID,ISO3 country code,Urban/Rural Classification,LGA,State,Zone,Household size (number of individuals),adult-equivalent household size,Mean household dietary Energy Requirement (kcal/day) per capita,"FAO minimum dietary energy requirement, PC all population","Quintile, defined by tot. HH PC Exp.",Household Weight,Total expenditure (NGN/d) per PC (income proxy) in survey period,Total food expenditure (NGN/d) per PC (income proxy) in survey period,Income quintile across total household population (weighted),Food poverty line,PC Value (NGN/day),PC Quant (g/day - with edible),PC Kcals / day,AE Kcals / day,Latent PC Value (NGN/day),PC Value (NGN/day) - INCOME effect,PC Quant (g/day - with edible) - INCOME effect,PC Kcals / day - INCOME effect,PC Value (NGN/day) - OWN-PRICE effect,PC Quant (g/day - with edible) - OWN-PRICE effect,PC Kcals / day - OWN-PRICE effect,PC Value (NGN/day) - COMBINED-PRICE effect,PC Quant (g/day - with edible) - COMBINED-PRICE effect,PC Kcals / day - COMBINED-PRICE effect,PC Value (NGN/day) - TOTAL effect,PC Quant (g/day - with edible) - TOTAL effect,PC Kcals / day - TOTAL effect,HH Food Poor-Baseline,HH Food Poor - INCOME EFFECT,HH Food Poor - OWN-PRICE EFFECT,HH Food Poor - COMBINED-PRICE EFFECT,HH Food Poor - TOTAL EFFECT,HH Kcal-inad-Baseline,HH Kcal-inad - INCOME EFFECT,HH Kcal-inad - OWN-PRICE EFFECT,HH Kcal-inad - COMBINED-PRICE EFFECT,HH Kcal-inad - TOTAL EFFECT,HH Hungry-Baseline,HH Hungry - INCOME EFFECT,HH Hungry - OWN-PRICE EFFECT,HH Hungry - COMBINED-PRICE EFFECT,HH Hungry - TOTAL EFFECT,Pop. Weight,Unnamed: 50,Total Ind Pop.,Total HH Pop.
2709511,NGA,urban,2709. IJEBU-NORTH,27. Ogun,6. South West,5,3.7214484477186867,9303.621119296718,1713,2,1482.5962369127417,486.5587158203125,215.5045166015625,3,210.88717651367188,160.39780861139297,478.92628032717846,1299.3382964134216,1745.7427253723145,159.99077451229095,160.39780861139297,478.92628032717846,1299.3382964134216,160.39780861139297,478.92628032717846,1299.3382964134216,160.39780861139297,478.92628032717846,1299.3382964134216,160.39780861139297,478.92628032717846,1299.3382964134216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7412.981184563709,,,
2710376,NGA,rural,2710. IJEBU-NORTH-EAST,27. Ogun,6. South West,7,6.477048447718688,16192.621119296718,1713,3,1381.2235737711535,487.4023132324219,225.5870819091797,3,206.9108428955078,208.73407065868378,777.1949838652567,1883.5289099216461,2035.6034455299377,207.26715704798698,208.73407065868378,777.1949838652567,1883.5289099216461,208.73407065868378,777.1949838652567,1883.5289099216461,208.73407065868378,777.1949838652567,1883.5289099216461,208.73407065868378,777.1949838652567,1883.5289099216461,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,9668.565016398075,,,
2710378,NGA,rural,2710. IJEBU-NORTH-EAST,27. Ogun,6. South West,5,3.9154484477186875,9788.621119296718,1713,5,1381.2235737711535,991.9427490234375,252.04428100585938,5,206.9108428955078,190.51614582538605,605.5745702224181,1198.1472981572151,1530.0256452560425,192.2119061946869,190.51614582538605,605.5745702224181,1198.1472981572151,190.51614582538605,605.5745702224181,1198.1472981572151,190.51614582538605,605.5745702224181,1198.1472981572151,190.51614582538605,605.5745702224181,1198.1472981572151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6906.1178688557675,,,
2711100,NGA,urban,2711. IJEBU-ODE,27. Ogun,6. South West,6,4.490648447718687,11226.621119296718,1713,5,2015.0106283685927,1162.642578125,452.293212890625,5,204.93722534179688,338.5149746090174,972.3295486569152,1507.1244269609451,2013.6839141845703,339.79873809218407,338.5149746090174,972.3295486569154,1507.1244269609451,338.5149746090174,972.3295486569154,1507.1244269609451,338.5149746090174,972.3295486569154,1507.1244269609451,338.5149746090174,972.3295486569154,1507.1244269609451,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,12090.063770211556,,,
2711389,NGA,urban,2711. IJEBU-ODE,27. Ogun,6. South West,6,5.4362373867950495,13590.593466987626,1713,5,2583.342379581789,1387.1510009765625,442.9200744628906,5,209.50497436523438,387.0173329114914,1207.9772563130705,2950.0364369153976,3255.9686946868896,389.71300971508026,387.0173329114914,1207.9772563130703,2950.0364369153976,387.0173329114914,1207.9772563130703,2950.0364369153976,387.0173329114914,1207.9772563130703,2950.0364369153976,387.0173329114914,1207.9772563130703,2950.0364369153976,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,15500.054277490734,,,
2713112,NGA,urban,2713. IMEKO/AFON,27. Ogun,6. South West,2,2.344389612594692,5860.9740314867295,1713,4,1426.8812374632344,954.8935546875,392.45062255859375,5,214.46923828125,450.02858716249466,1386.2263863667604,2362.724411010742,2015.6414070129395,454.3447911143303,450.02858716249466,1386.2263863667604,2362.724411010742,450.02858716249466,1386.2263863667604,2362.724411010742,450.02858716249466,1386.2263863667604,2362.724411010742,450.02858716249466,1386.2263863667604,2362.724411010742,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2853.7624749264687,,,
2713115,NGA,urban,2713. IMEKO/AFON,27. Ogun,6. South West,2,1.9206322433342398,4801.580608335599,1713,5,1426.8812374632344,1314.5494384765625,659.3153076171875,5,214.46923828125,633.1510107517242,1590.7676917638296,3458.139100074768,3601.0424098968506,642.9916801452637,633.1510107517242,1590.7676917638296,3458.139100074768,633.1510107517242,1590.7676917638296,3458.139100074768,633.1510107517242,1590.7676917638296,3458.139100074768,633.1510107517242,1590.7676917638296,3458.139100074768,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2853.7624749264687,,,
2714402,NGA,urban,2714. IPOKIA,27. Ogun,6. South West,5,3.5274484477186867,8818.621119296718,1713,4,2049.546463420052,1110.436279296875,333.825927734375,5,195.86221313476562,235.51073859632015,566.5222783830927,1247.3896160125732,1768.1188683509827,236.75785092264414,235.51073859632015,566.5222783830927,1247.3896160125732,235.51073859632015,566.5222783830927,1247.3896160125732,235.51073859632015,566.5222783830927,1247.3896160125732,235.51073859632015,566.5222783830927,1247.3896160125732,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10247.73231710026,,,
2714533,NGA,rural,2714. IPOKIA,27. Ogun,6. South West,5,4.256648447718687,10641.621119296718,1713,3,2486.202266961197,478.9383239746094,165.45669555664062,3,210.21958923339844,140.85820499062538,692.6793700690524,1683.7831516861916,1977.8273479938507,139.82300594449043,140.85820499062538,692.6793700690524,1683.7831516861916,140.85820499062538,692.6793700690524,1683.7831516861916,140.85820499062538,692.6793700690524,1683.7831516861916,140.85820499062538,692.6793700690524,1683.7831516861916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12431.011334805986,,,
2715136,NGA,rural,2715. OBAFEMI-OWODE,27. Ogun,6. South West,5,5.048333608714095,12620.83402178524,1713,5,2858.147213964354,1968.38037109375,481.1381530761719,5,229.79214477539062,485.78916558623314,1626.9078624628442,2493.109754562378,2469.240306854248,475.9137046933174,485.78916558623314,1626.9078624628442,2493.109754562378,485.78916558623314,1626.9078624628442,2493.109754562378,485.78916558623314,1626.9078624628442,2493.109754562378,485.78916558623314,1626.9078624628442,2493.109754562378,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,14290.736069821769,,,
2715419,NGA,rural,2715. OBAFEMI-OWODE,27. Ogun,6. South West,7,6.597091028216391,16492.727570540977,1713,3,3074.8093977419558,507.56524658203125,199.83277893066406,3,197.6745147705078,183.43276658654213,498.4263533867757,1507.9902558326721,1600.088834285736,181.28650644421577,183.43276658654213,498.42635338677553,1507.9902558326721,183.43276658654213,498.42635338677553,1507.9902558326721,183.43276658654213,498.42635338677553,1507.9902558326721,183.43276658654213,498.42635338677553,1507.9902558326721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21523.66578419369,,,
2716582,NGA,rural,2716. ODEDA,27. Ogun,6. South West,4,3.540248447718687,8850.621119296718,1713,4,2020.430349274941,711.3824462890625,207.4381866455078,4,210.21958923339844,170.7385349571705,537.7356408683786,1206.210446357727,1362.8539905548096,176.1590252518654,170.7385349571705,537.7356408683786,1206.210446357727,170.7385349571705,537.7356408683786,1206.210446357727,170.7385349571705,537.7356408683786,1206.210446357727,170.7385349571705,537.7356408683786,1206.210446357727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8081.721397099764,,,
2717273,NGA,rural,2717. ODOGBOLU,27. Ogun,6. South West,6,6.176351508761707,15440.878771904268,1713,3,1496.70561876662,457.139404296875,207.15809631347656,3,198.95367431640625,206.10401713848114,729.2177811562649,1498.276502609253,1455.4966659545898,201.65748745203018,206.10401713848114,729.2177811562649,1498.276502609253,206.10401713848114,729.2177811562649,1498.276502609253,206.10401713848114,729.2177811562649,1498.276502609253,206.10401713848114,729.2177811562649,1498.276502609253,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,8980.23371259972,,,
2717542,NGA,rural,2717. ODOGBOLU,27. Ogun,6. South West,2,1.758994806297346,4397.487015743365,1713,5,1856.0791577406474,952.1350708007812,157.476806640625,5,197.842529296875,138.5004517585039,423.7120769973983,912.5061348676682,1037.5313501358032,136.39393159747124,138.5004517585039,423.7120769973983,912.5061348676682,138.5004517585039,423.7120769973983,912.5061348676682,138.5004517585039,423.7120769973983,912.5061348676682,138.5004517585039,423.7120769973983,912.5061348676682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3712.1583154812947,,,
2717548,NGA,rural,2717. ODOGBOLU,27. Ogun,6. South West,5,4.2062484477186874,10515.621119296718,1713,5,1856.0791577406474,802.23876953125,255.64576721191406,4,197.842529296875,209.91904717683792,1159.0722798654579,2220.0282316207886,2638.964683532715,209.64336195588112,209.91904717683792,1159.0722798654579,2220.0282316207886,209.91904717683792,1159.0722798654579,2220.0282316207886,209.91904717683792,1159.0722798654579,2220.0282316207886,209.91904717683792,1159.0722798654579,2220.0282316207886,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,9280.395788703237,,,
2719440,NGA,rural,2719. REMO NORTH,27. Ogun,6. South West,6,5.0967284652532845,12741.821163133212,1713,5,3141.9027183122275,1108.151611328125,345.47454833984375,5,193.93116760253906,289.1792952120304,999.1329391727978,2116.649597764015,2491.774437904358,283.9662606716156,289.1792952120304,999.1329391727978,2116.649597764015,289.1792952120304,999.1329391727978,2116.649597764015,289.1792952120304,999.1329391727978,2116.649597764015,289.1792952120304,999.1329391727978,2116.649597764015,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,18851.416309873366,,,
2720146,NGA,urban,2720. SAGAMU,27. Ogun,6. South West,3,3.109891028216391,7774.7275705409775,1713,4,3141.9027183122275,986.57861328125,148.56492614746094,5,214.46923828125,154.00692109018564,358.5772301978773,1015.5579228401184,979.6721901893616,149.6867938041687,154.00692109018564,358.5772301978773,1015.5579228401184,154.00692109018564,358.5772301978773,1015.5579228401184,154.00692109018564,358.5772301978773,1015.5579228401184,154.00692109018564,358.5772301978773,1015.5579228401184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9425.708154936683,,,
2801458,NGA,urban,2801. AKOKO NORTH EAST,28. Ondo,6. South West,3,2.0428425804977044,5107.106451244261,1713,1,1169.8921358835726,336.6056823730469,178.36293029785156,2,211.39794921875,121.45580200105906,426.8625339312833,1190.8488941192627,1748.8115167617798,117.3087740689516,121.45580200105906,426.86253393128334,1190.8488941192627,121.45580200105906,426.86253393128334,1190.8488941192627,121.45580200105906,426.86253393128334,1190.8488941192627,121.45580200105906,426.86253393128334,1190.8488941192627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3509.676407650718,,,
2806021,NGA,urban,2806. AKURE SOUTH,28. Ondo,6. South West,4,4.532130110674606,11330.325276686515,1713,3,1659.4918041473543,653.910400390625,280.8434753417969,4,211.83477783203125,311.7762349843979,830.5430064013657,2166.4784507751465,1912.1061668395996,313.4891242980957,311.7762349843979,830.5430064013657,2166.4784507751465,311.7762349843979,830.5430064013657,2166.4784507751465,311.7762349843979,830.5430064013657,2166.4784507751465,311.7762349843979,830.5430064013657,2166.4784507751465,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6637.967216589417,,,
2806029,NGA,urban,2806. AKURE SOUTH,28. Ondo,6. South West,1,0.838781217144763,2096.9530428619073,1713,5,1659.4918041473543,2272.386474609375,513.5626831054688,5,211.83477783203125,396.4810513854027,1478.5371562624591,3651.533842086792,4353.380588531494,399.0849405527115,396.4810513854027,1478.5371562624591,3651.533842086792,396.4810513854027,1478.5371562624591,3651.533842086792,396.4810513854027,1478.5371562624591,3651.533842086792,396.4810513854027,1478.5371562624591,3651.533842086792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.4918041473543,,,
2806039,NGA,urban,2806. AKURE SOUTH,28. Ondo,6. South West,4,2.9817456415407237,7454.364103851811,1713,4,2256.220668671157,962.940673828125,551.2548217773438,5,210.0986328125,406.63970708847046,1370.3357498472524,2146.958959341049,2880.136954307556,392.3906372785568,406.63970708847046,1370.3357498472524,2146.958959341049,406.63970708847046,1370.3357498472524,2146.958959341049,406.63970708847046,1370.3357498472524,2146.958959341049,406.63970708847046,1370.3357498472524,2146.958959341049,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,9024.882674684628,,,
2806482,NGA,urban,2806. AKURE SOUTH,28. Ondo,6. South West,5,4.022648447718687,10056.621119296718,1713,4,3553.4437696265586,909.4110107421875,289.4888916015625,5,200.13873291015625,229.47381192445755,665.2905765146276,1426.581582725048,1773.1869792938232,228.28150698542595,229.47381192445755,665.2905765146276,1426.581582725048,229.47381192445755,665.2905765146276,1426.581582725048,229.47381192445755,665.2905765146276,1426.581582725048,229.47381192445755,665.2905765146276,1426.581582725048,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,17767.218848132794,,,
2806487,NGA,urban,2806. AKURE SOUTH,28. Ondo,6. South West,5,4.190648447718687,10476.621119296718,1713,3,3553.4437696265586,738.56591796875,277.0,4,200.13873291015625,232.1619474887848,741.9970880106184,1676.9704941511154,2000.8484210968018,230.1727740764618,232.1619474887848,741.9970880106185,1676.9704941511154,232.1619474887848,741.9970880106185,1676.9704941511154,232.1619474887848,741.9970880106185,1676.9704941511154,232.1619474887848,741.9970880106185,1676.9704941511154,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,17767.218848132794,,,
2808188,NGA,rural,2808. IDANRE,28. Ondo,6. South West,6,5.611048447718687,14027.621119296718,1713,3,2214.4039779607433,513.4166870117188,311.8538818359375,3,220.27357482910156,291.63784481585026,466.0438838197951,1535.3468775749207,1641.7753851413727,289.9013832807541,291.63784481585026,466.0438838197951,1535.3468775749207,291.63784481585026,466.0438838197951,1535.3468775749207,291.63784481585026,466.0438838197951,1535.3468775749207,291.63784481585026,466.0438838197951,1535.3468775749207,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,13286.42386776446,,,
2808353,NGA,urban,2808. IDANRE,28. Ondo,6. South West,5,5.106454569804726,12766.136424511818,1713,3,2745.920955221163,730.7037963867188,206.44586181640625,4,200.13873291015625,210.84128646552563,663.1805061147694,1580.5217597484589,1547.5725257396698,207.8209249973297,210.84128646552563,663.1805061147694,1580.5217597484589,210.84128646552563,663.1805061147694,1580.5217597484589,210.84128646552563,663.1805061147694,1580.5217597484589,210.84128646552563,663.1805061147694,1580.5217597484589,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,13729.604776105814,,,
2808354,NGA,urban,2808. IDANRE,28. Ondo,6. South West,4,3.362248447718687,8405.621119296718,1713,2,2745.920955221163,487.00323486328125,217.6542205810547,3,200.13873291015625,179.73759651184082,618.1292742780179,1592.8036242723465,1894.926745891571,173.94615668058395,179.73759651184082,618.1292742780179,1592.8036242723465,179.73759651184082,618.1292742780179,1592.8036242723465,179.73759651184082,618.1292742780179,1592.8036242723465,179.73759651184082,618.1292742780179,1592.8036242723465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10983.683820884651,,,
2810198,NGA,rural,2810. ILAJE,28. Ondo,6. South West,4,3.3040536414213415,8260.134103553353,1713,4,1525.5114762936028,706.8914794921875,414.4686584472656,4,254.02655029296875,328.0709596723318,857.29628856245,2039.0826686620712,2468.583029270172,326.2605290412903,328.0709596723318,857.2962885624498,2039.0826686620712,328.0709596723318,857.2962885624498,2039.0826686620712,328.0709596723318,857.2962885624498,2039.0826686620712,328.0709596723318,857.2962885624498,2039.0826686620712,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6102.045905174411,,,
2810363,NGA,urban,2810. ILAJE,28. Ondo,6. South West,4,3.1990484477186873,7997.6211192967185,1713,2,1266.3428842727362,602.9990844726562,176.31239318847656,4,219.4043731689453,141.00796848535538,356.9712934879825,998.2037881612778,1248.1258540153503,139.7709423303604,141.00796848535538,356.9712934879825,998.2037881612778,141.00796848535538,356.9712934879825,998.2037881612778,141.00796848535538,356.9712934879825,998.2037881612778,141.00796848535538,356.9712934879825,998.2037881612778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5065.371537090945,,,
2811372,NGA,rural,2811. ILEOLUJI/OKEIGBO,28. Ondo,6. South West,5,4.532381217144763,11330.953042861907,1713,4,1191.164713202815,589.12353515625,278.5136413574219,4,220.99044799804688,252.46599420905113,840.6080897976727,1596.5097749233246,1761.22625207901,250.8967388868332,252.46599420905113,840.6080897976728,1596.5097749233246,252.46599420905113,840.6080897976728,1596.5097749233246,252.46599420905113,840.6080897976728,1596.5097749233246,252.46599420905113,840.6080897976728,1596.5097749233246,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5955.8235660140745,,,
2811682,NGA,urban,2811. ILEOLUJI/OKEIGBO,28. Ondo,6. South West,6,4.6570484477186875,11642.621119296718,1713,2,2689.04190204547,563.1334838867188,323.86114501953125,3,207.10348510742188,248.51570942997932,681.346256924298,1446.3530047535896,1863.4373626708984,240.58534544706345,248.51570942997932,681.346256924298,1446.3530047535896,248.51570942997932,681.346256924298,1446.3530047535896,248.51570942997932,681.346256924298,1446.3530047535896,248.51570942997932,681.346256924298,1446.3530047535896,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,16134.25141227282,,,
2812220,NGA,rural,2812. IRELE,28. Ondo,6. South West,4,3.8201567024643612,9550.391756160903,1713,3,2511.7945383315,456.3030700683594,301.9091491699219,3,254.02655029296875,288.33504877984524,1019.4138309832804,2168.509209871292,2270.5971550941467,280.9859390258789,288.33504877984524,1019.4138309832804,2168.509209871292,288.33504877984524,1019.4138309832804,2168.509209871292,288.33504877984524,1019.4138309832804,2168.509209871292,288.33504877984524,1019.4138309832804,2168.509209871292,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,10047.178153326,,,
2812240,NGA,rural,2812. IRELE,28. Ondo,6. South West,2,2.2838978673403663,5709.744668350915,1713,4,1256.2193105717704,557.2432861328125,325.08453369140625,3,220.27357482910156,371.22990353405476,1217.219942379947,2495.6587343215942,2185.438118457794,375.12154707312584,371.22990353405476,1217.219942379947,2495.6587343215942,371.22990353405476,1217.219942379947,2495.6587343215942,371.22990353405476,1217.219942379947,2495.6587343215942,371.22990353405476,1217.219942379947,2495.6587343215942,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2512.438621143541,,,
2812396,NGA,urban,2812. IRELE,28. Ondo,6. South West,4,2.783653641421341,6959.134103553353,1713,4,1080.9442905300957,941.2911376953125,347.0762023925781,5,205.42333984375,241.53498101234436,631.3091662648297,1487.60111951828,2137.6238708496094,242.1749033331871,241.53498101234436,631.3091662648297,1487.60111951828,241.53498101234436,631.3091662648297,1487.60111951828,241.53498101234436,631.3091662648297,1487.60111951828,241.53498101234436,631.3091662648297,1487.60111951828,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4323.777162120383,,,
2813241,NGA,rural,2813. ODIGBO,28. Ondo,6. South West,2,1.7582134604790025,4395.5336511975065,1713,5,1794.7794107958896,1259.78564453125,367.9746398925781,5,217.5047149658203,323.4890035390854,1079.227494745865,1800.0372943878174,2047.575357913971,322.18523848056793,323.4890035390854,1079.227494745865,1800.0372943878174,323.4890035390854,1079.227494745865,1800.0372943878174,323.4890035390854,1079.227494745865,1800.0372943878174,323.4890035390854,1079.227494745865,1800.0372943878174,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3589.558821591779,,,
2813529,NGA,rural,2813. ODIGBO,28. Ondo,6. South West,6,5.747951508761707,14369.878771904268,1713,4,4225.637253267236,613.2191162109375,185.56309509277344,4,209.6125030517578,174.19650849699974,704.4159909144153,1537.0745649337769,1604.4754948616028,171.53242456912994,174.19650849699974,704.4159909144151,1537.0745649337769,174.19650849699974,704.4159909144151,1537.0745649337769,174.19650849699974,704.4159909144151,1537.0745649337769,174.19650849699974,704.4159909144151,1537.0745649337769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25353.823519603415,,,
2814266,NGA,urban,2814. OKITIPUPA,28. Ondo,6. South West,6,6.35265976350738,15881.649408768453,1713,1,2440.8185458758844,431.417724609375,271.1825256347656,3,204.8386688232422,284.26457941532135,814.4457096738056,1844.4474905133247,1742.0553708076477,278.84929472208023,284.26457941532135,814.4457096738056,1844.447490513325,284.26457941532135,814.4457096738056,1844.447490513325,284.26457941532135,814.4457096738056,1844.447490513325,284.26457941532135,814.4457096738056,1844.447490513325,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,14644.911275255306,,,
2814268,NGA,urban,2814. OKITIPUPA,28. Ondo,6. South West,2,1.5707812171447628,3926.9530428619073,1713,4,2440.8185458758844,1035.2906494140625,621.0084228515625,5,204.8386688232422,487.7342111170292,1687.604924102785,3254.085446834564,4143.270075798035,484.1751275062561,487.7342111170292,1687.6049241027847,3254.085446834564,487.7342111170292,1687.6049241027847,3254.085446834564,487.7342111170292,1687.6049241027847,3254.085446834564,487.7342111170292,1687.6049241027847,3254.085446834564,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4881.637091751769,,,
2814403,NGA,rural,2814. OKITIPUPA,28. Ondo,6. South West,6,6.4408315262963045,16102.078815740764,1713,4,1731.4371475062655,522.666015625,344.1340637207031,3,220.99044799804688,369.4182356968522,1466.5901870927203,2670.5914672613144,2487.807454109192,370.61320328712463,369.4182356968522,1466.5901870927203,2670.5914672613144,369.4182356968522,1466.5901870927203,2670.5914672613144,369.4182356968522,1466.5901870927203,2670.5914672613144,369.4182356968522,1466.5901870927203,2670.5914672613144,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,10388.622885037594,,,
2816574,NGA,urban,2816. ONDO WEST,28. Ondo,6. South West,1,1.11170306104302,2779.25765260755,1713,5,1466.995769588106,1161.43115234375,594.8287963867188,5,203.71408081054688,661.2729811668396,1689.3969211761103,4198.663436889648,3776.784941673279,657.3820531368256,661.2729811668396,1689.3969211761103,4198.663436889648,661.2729811668396,1689.3969211761103,4198.663436889648,661.2729811668396,1689.3969211761103,4198.663436889648,661.2729811668396,1689.3969211761103,4198.663436889648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466.995769588106,,,
2816575,NGA,urban,2816. ONDO WEST,28. Ondo,6. South West,3,3.009988945798601,7524.9723644965015,1713,3,1466.995769588106,716.6959228515625,384.69439697265625,4,203.71408081054688,380.2609787583351,1414.1980819858245,3142.7481274604797,3132.318594455719,363.5107830762863,380.2609787583351,1414.1980819858245,3142.7481274604797,380.2609787583351,1414.1980819858245,3142.7481274604797,380.2609787583351,1414.1980819858245,3142.7481274604797,380.2609787583351,1414.1980819858245,3142.7481274604797,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4400.987308764318,,,
2816589,NGA,urban,2816. ONDO WEST,28. Ondo,6. South West,3,2.566945641540724,6417.364103851811,1713,3,3782.781327099461,777.91845703125,284.5048828125,4,203.71408081054688,237.72191575169563,1042.4566783094326,1583.8756861686707,1851.0820708274841,231.7842434644699,237.72191575169563,1042.4566783094328,1583.8756861686707,237.72191575169563,1042.4566783094328,1583.8756861686707,237.72191575169563,1042.4566783094328,1583.8756861686707,237.72191575169563,1042.4566783094328,1583.8756861686707,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,11348.343981298383,,,
2817431,NGA,urban,2817. OSE,28. Ondo,6. South West,5,4.205448447718687,10513.621119296718,1713,4,1986.5269379789656,882.4293212890625,384.25396728515625,5,207.10348510742188,322.1634672284126,903.092420666676,1652.6134982705116,1964.8481330871582,319.9542348384857,322.1634672284126,903.092420666676,1652.6134982705116,322.1634672284126,903.092420666676,1652.6134982705116,322.1634672284126,903.092420666676,1652.6134982705116,322.1634672284126,903.092420666676,1652.6134982705116,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,9932.634689894829,,,
2817599,NGA,rural,2817. OSE,28. Ondo,6. South West,3,2.892956702464361,7232.391756160903,1713,3,1683.2101361183302,444.85345458984375,158.57737731933594,3,201.7337646484375,152.91916601359844,603.9070710521659,1492.6638855934143,1547.8944749832153,153.47831834852695,152.91916601359844,603.9070710521659,1492.6638855934143,152.91916601359844,603.9070710521659,1492.6638855934143,152.91916601359844,603.9070710521659,1492.6638855934143,152.91916601359844,603.9070710521659,1492.6638855934143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5049.63040835499,,,
2818291,NGA,urban,2818. OWO,28. Ondo,6. South West,9,9.281697150302433,23204.242875756077,1713,1,2773.5104326670034,424.7635498046875,198.69247436523438,3,215.2757110595703,203.0067112594843,633.8501569074275,1116.4588614702225,1082.574607849121,203.74773800373077,203.0067112594843,633.8501569074275,1116.4588614702225,203.0067112594843,633.8501569074275,1116.4588614702225,203.0067112594843,633.8501569074275,1116.4588614702225,203.0067112594843,633.8501569074275,1116.4588614702225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24961.593894003032,,,
2818556,NGA,urban,2818. OWO,28. Ondo,6. South West,3,2.63183738679505,6579.593466987626,1713,3,4723.885328679712,694.1700439453125,182.0323028564453,4,200.13873291015625,159.69313579797745,596.9923675189455,1272.2269743680954,1450.1963367462158,157.7844659090042,159.69313579797745,596.9923675189455,1272.2269743680954,159.69313579797745,596.9923675189455,1272.2269743680954,159.69313579797745,596.9923675189455,1272.2269743680954,159.69313579797745,596.9923675189455,1272.2269743680954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14171.655986039135,,,
2901463,NGA,urban,2901. ATAKUMOSA EAST,29. Osun,6. South West,3,2.5498373867950503,6374.593466987625,1713,1,2160.5466705783906,189.5819549560547,85.83416748046875,1,175.85057067871094,72.95438722893596,308.3294150646609,864.2719520926476,1016.8553745746613,70.25459197349846,72.95438722893596,308.3294150646609,864.2719520926476,72.95438722893596,308.3294150646609,864.2719520926476,72.95438722893596,308.3294150646609,864.2719520926476,72.95438722893596,308.3294150646609,864.2719520926476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6481.640011735171,,,
2904173,NGA,urban,2904. AYEDIRE,29. Osun,6. South West,6,5.0454484477186865,12613.621119296718,1713,2,4536.088284466989,517.6820678710938,171.57791137695312,3,211.19407653808594,141.9003145173192,479.05286335414905,862.8003237247467,1026.034060716629,136.4255783855915,141.9003145173192,479.05286335414905,862.8003237247467,141.9003145173192,479.05286335414905,862.8003237247467,141.9003145173192,479.05286335414905,862.8003237247467,141.9003145173192,479.05286335414905,862.8003237247467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27216.52970680193,,,
